,id,name,genre,sub_genre,followers
603,790FomKkXshlbRYZFtlgla,KAROL G,latin,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",24392342
606,329e4yvIujISKGKz1BZZbO,Farruko,latin,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",12920776
607,2R21vXR83lH98kGeO99Y66,Anuel AA,latin,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",21681947
608,0EFisYRi20PTADoJrifHrz,Jhay Cortez,latin,"['latin', 'reggaeton', 'trap latino']",3994022
609,7iK8PXO48WeuP03g8YR51W,Myke Towers,latin,"['latin', 'reggaeton', 'trap latino']",8650661
610,1r4hJ1h58CWwUQe3MxPuau,Maluma,latin,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",30841635
612,1SupJlEpv7RS2tPNRaHViT,Nicky Jam,latin,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",16867716
615,4SsVbpTthjScTS7U2hmr1X,Arcangel,latin,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",8135083
616,5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,latin,"['bachata', 'latin']",15110476
619,1qto4hHid1P71emI6Fd8xi,Aventura,latin,"['bachata', 'bachata dominicana', 'latin', 'latin hip hop', 'latin pop', 'trap latino', 'tropical']",5860709
620,2oQX8QiMXOyuqbcZEFsZfm,El Alfa,latin,"['dembow', 'latin', 'rap dominicano', 'reggaeton', 'trap latino']",2188516
621,33ScadVnbm2X8kkUqOkC6Z,Don Omar,latin,"['latin', 'latin hip hop', 'puerto rican pop', 'reggaeton', 'trap latino']",7152394
622,14zUHaJZo1mnYtn6IBRaRP,Justin Quiles,latin,"['latin', 'reggaeton', 'trap latino']",3481708
623,0Q8NcsJwoCbZOHHW63su5S,Mora,latin,"['latin', 'reggaeton', 'trap latino']",427345
624,1pQWsZQehhS4wavwh7Fnxd,Lenny Tavárez,latin,"['latin', 'reggaeton', 'reggaeton flow', 'trap argentino', 'trap latino']",1780651
625,1wZtkThiXbVNtj6hee6dz9,Wisin & Yandel,latin,"['electro latino', 'latin', 'latin hip hop', 'reggaeton', 'trap latino']",5273789
626,2cPqdH7XMvwaBJEVjheH8g,Jay Wheeler,latin,"['latin', 'reggaeton', 'trap latino']",2575740
627,3E6xrwgnVfYCrCs0ePERDz,Wisin,latin,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",7755497
628,21451j1KhjAiaYKflxBjr1,Zion & Lennox,latin,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",6326648
629,07YUOmWljBTXwIseAUd9TW,Sebastian Yatra,latin,"['colombian pop', 'latin', 'reggaeton colombiano']",18962751
630,3MHaV05u0io8fQbZ2XPtlC,Prince Royce,latin,"['bachata', 'latin', 'latin hip hop']",6930997
632,5hdhHgpxyniooUiQVaPxQ0,Nio Garcia,latin,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",3123236
633,4wLXwxDeWQ8mtUIRPxGiD6,Marc Anthony,latin,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']",7232101
634,2LRoIwlKmHjgvigdNGBHNo,Feid,latin,"['colombian pop', 'latin', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino']",1331878
635,12vb80Km0Ew53ABfJOepVz,Ñengo Flow,latin,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",3332920
636,5XJDexmWFLWOkjOEjOVX3e,Eladio Carrion,latin,"['trap boricua', 'trap latino', 'trap triste']",1411160
637,6IE6z7DcZIT4Ml3Fh5Ivch,Selena,latin,"['latin', 'latin pop', 'mexican pop', 'tejano']",2730794
638,1GDbiv3spRmZ1XdM1jQbT7,Natti Natasha,latin,"['latin', 'latin pop', 'rap latina', 'reggaeton', 'trap latino']",7763596
639,1TtXnWcUs0FCkaZDPGYHdf,Darell,latin,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",2880313
640,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,latin,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",10730043
642,3EiLUeyEcA6fbRPSHkG5kb,De La Ghetto,latin,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",5839467
643,0vR2qb8m9WHeZ5ByCbimq2,Reik,latin,"['latin', 'latin arena pop', 'latin pop', 'mexican pop']",7173533
644,6w9ToX5slZ4uIdmD17hJ3c,Bryant Myers,latin,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",6725235
645,0eHQ9o50hj6ZDNBt6Ys1sD,Yandel,latin,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",5861473
647,6veh5zbFpm31XsPdjBgPER,BIA,pop,"['pop', 'pop rap', 'r&b', 'rap latina', 'trap queen']",321203
648,2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,pop,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']",3120859
649,64aJYyrXljOodnUG6jvhRD,DJ Luian,latin,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",1439829
650,0KPX4Ucy9dk82uj4GpKesn,Dalex,latin,"['latin', 'r&b en espanol', 'reggaeton', 'trap latino']",4109141
651,0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,latin,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']",9571970
652,2jSGzJw0ebJLu7OLVSOcBP,Plan B,latin,"['latin', 'reggaeton', 'trap latino']",1750172
653,47MpMsUfWtgyIIBEFOr4FE,Lunay,latin,"['latin', 'latin hip hop', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino']",6620782
654,3tJnB0s6c3oXPq1SCCavnd,Marco Antonio Solís,latin,"['grupera', 'latin', 'latin pop', 'musica mexicana', 'ranchera']",5095992
655,2nszmSgqreHSdJA3zWPyrW,Luis Miguel,latin,"['bolero', 'latin', 'latin pop']",9561927
656,4vhNDa5ycK0ST968ek7kRr,Carlos Vives,latin,"['champeta', 'colombian pop', 'latin', 'latin pop', 'tropical', 'vallenato']",5197635
657,2ydZrTy8U3kOMOzx20s3dg,DJ Nelson,latin,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",934772
658,00XhexlJEXQstHimpZN910,Brytiago,latin,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",4954322
659,4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,latin,"['latin', 'latin pop', 'puerto rican pop']",10274202
660,1fctva4kpRbg2k3v7kwRuS,Rvssian,latin,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",1806098
661,5H1nN1SzW0qNeUEZvuXjAj,Danny Ocean,latin,"['latin', 'pop venezolano', 'reggaeton', 'trap latino']",3966461
662,3LKXWvXFWrkwUzJWxzwVpW,Tony Dize,latin,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",2835926
663,0h1zs4CTlU9D2QtgPxptUD,Ricardo Arjona,latin,"['cantautor', 'latin', 'latin arena pop', 'latin pop', 'rock en espanol']",8892127
664,3RtNN1VnooWEn3KQk03DUL,Noriel,latin,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",5807735
665,4IMAo2UQchVFyPH24PAjUs,Jowell & Randy,latin,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",3447460
666,2MRBDr0crHWE5JwPceFncq,Juan Gabriel,latin,"['cancion melodica', 'latin', 'latin pop', 'mariachi', 'musica mexicana', 'ranchera']",6517391
667,6sq1yF0OZEWA4xoXVKW1L9,Alejandro Fernández,latin,"['latin', 'latin arena pop', 'latin pop', 'mariachi', 'mexican pop', 'musica mexicana', 'ranchera']",5500471
668,3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,latin,"['bachata', 'latin', 'latin pop', 'tropical']",2941990
669,4kKaAWGdu6WW0W415RWaQA,South Park Mexican,latin,"['chicano rap', 'dirty south rap', 'gangster rap', 'houston rap', 'latin hip hop', 'texas latin rap']",715964
670,1fux65HMCBvfJHqlBc4Nno,Casper Magico,latin,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",1791809
671,108moq3rq6bm1M4Ypz0J02,Intocable,latin,"['latin', 'latin pop', 'musica mexicana', 'norteno', 'ranchera', 'tejano']",2615588
672,1pf0MPKfKdvS8J779mS1Ay,Miky Woodz,latin,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",2780589
673,07PdYoE4jVRF6Ut40GgVSP,Cartel De Santa,latin,"['latin hip hop', 'mexican hip hop', 'narco rap']",10616900
674,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,latin,"['reggaeton', 'trap latino']",636101
675,5n9bMYfz9qss2VOW89EVs2,Bomba Estéreo,latin,"['cumbia', 'latin alternative', 'latin rock', 'pop electronico', 'tropical alternativo']",938212
676,1pgDilWYDWLoOgGjf1iHNu,Zion,latin,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",2924896
677,1hcdI2N1023RvSwLzTtdsp,Natalia Lafourcade,latin,"['latin alternative', 'latin pop', 'mexican pop', 'rock en espanol', 'veracruz indie']",3280106
678,7j6DKwmjbxvpQO8h914uEz,Ryan Castro,latin,"['reggaeton', 'trap colombiano', 'trap latino']",606980
679,1Ts9of7VPZElwPQnqnDSfW,Lyanno,latin,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",639766
680,0pgvlX0BkfmeirXTDiNmya,Los Inquietos Del Norte,latin,"['latin hip hop', 'musica mexicana', 'norteno']",1154588
681,2DspEsT7UXGKd2VaaedgG4,Alex Rose,latin,"['latin', 'reggaeton', 'trap latino']",2838217
682,3vQ0GE3mI0dAaxIMYe5g7z,Paulo Londra,latin,"['argentine hip hop', 'trap argentino', 'trap latino']",16370437
683,2cy1zPcrFcXAJTP0APWewL,Gente De Zona,latin,"['cubaton', 'latin', 'latin hip hop', 'latin pop']",1441536
684,2LmcxBak1alK1bf7d1beTr,Juhn,latin,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']",976370
685,7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,latin,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'puerto rican pop']",6565732
686,0UWZUmn7sybxMCqrw9tGa7,Juanes,latin,"['colombian pop', 'latin', 'latin pop', 'mexican pop', 'rock en espanol', 'tropical']",3789816
687,3SUT1jjM5hzZj9TLfLZGIP,Tego Calderon,latin,"['latin', 'latin hip hop', 'rap boricua', 'reggaeton', 'trap latino']",3213447
688,00me4Ke1LsvMxt5kydlMyU,Cosculluela,latin,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",4582224
689,6P6GTRTigHBp8ZesNtpCKH,Almighty,latin,"['reggaeton', 'reggaeton flow', 'trap latino']",378696
690,3fZk3Gm5dN5v5yfYMQ04Bx,Dímelo Flow,latin,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']",287270
691,6w3SkAHYPsQ1bxV7VDlG5y,Cazzu,latin,"['argentine hip hop', 'latin', 'latin pop', 'rap latina', 'reggaeton', 'trap argentino', 'trap latino']",4522996
692,5C4PDR4LnhZTbVnKWXuDKD,Morat,latin,"['colombian pop', 'latin', 'latin pop']",5696677
693,4bw2Am3p9ji3mYsXNXtQcd,Piso 21,latin,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']",8077601
694,0KKUc4amZyvswV2YL6WTar,Mariah Angeliq,latin,"['latin pop', 'rap latina', 'reggaeton', 'trap latino']",294321
695,2wkoKEfS6dXwThbyTnZWFU,Mau y Ricky,latin,"['latin', 'latin pop', 'pop venezolano', 'reggaeton', 'trap latino']",4897355
696,29SeiO68HQHBs7pDdWOvvX,Jesús Adrián Romero,latin,"['latin christian', 'rock cristiano']",3151839
697,5sUrlPAHlS9NEirDB8SEbF,Alejandro Sanz,latin,"['cantautor', 'latin', 'latin arena pop', 'latin pop', 'mexican pop', 'rock en espanol', 'spanish pop']",6175393
698,1mX1TWKpNxDSAH16LgDfiR,Jesse & Joy,latin,"['latin', 'latin arena pop', 'latin pop', 'mexican pop']",6141396
699,03Yb3iBy9GCifXiATEFcit,Pepe Aguilar,latin,"['latin talent show', 'mariachi', 'ranchera']",3514981
700,5bWUlnPx9OYKsLiUJrhCA1,Jon Z,latin,"['reggaeton', 'reggaeton flow', 'trap latino']",4245079
701,716NhGYqD1jl2wI1Qkgq36,Bizarrap,latin,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino']",5361673
702,1bAftSH8umNcGZ0uyV7LMg,Duki,latin,"['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste']",5875502
703,12PSlydMSjEHzSCj9X5qv7,Baby Bash,rap,"['chicano rap', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'latin hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'texas latin rap', 'urban contemporary']",765253
704,2gRP1Ezbtj3qrERnd0XasU,Camila,latin,"['latin', 'latin arena pop', 'latin pop']",3479740
705,41ESHLayJ5sDKjAOv6cMhe,Ana Gabriel,latin,"['latin', 'latin pop', 'mariachi', 'ranchera']",2930496
706,0eecdvMrqBftK0M1VKhaF4,CNCO,latin,"['boy band', 'latin', 'latin pop', 'reggaeton']",8802369
707,1Db5GsIoVWYktPoD2nnPZZ,Gloria Trevi,latin,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'ranchera']",3503596
708,0n6sKrG0xKAf8xmdqeNGke,Los Legendarios,latin,"['reggaeton', 'reggaeton flow', 'trap latino']",73745
709,0MoaBi6dSquXp6rrlqlF8R,Buscabulla,latin,"['latintronica', 'puerto rican indie']",63130
710,1WMwuNKzEFtU6pPkdtryYS,Kendo Kaponi,latin,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",821920
711,1jSjfSgDjedJdi5MoyRu78,Lary Over,latin,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",4268068
712,39yVoqm6sYFvvqF1RciUVf,Carlos Rivera,latin,"['latin', 'latin arena pop', 'latin pop', 'mexican pop']",3466000
713,6p2442ymrT9lZEuCZJdYcH,Ivy Queen,latin,"['latin', 'latin hip hop', 'rap latina', 'reggaeton', 'trap latino', 'tropical']",1738203
714,2NfSBtmWe7oPw1EmetJVso,Boza,latin,"['latin', 'latin pop', 'reggaeton', 'trap latino']",419368
715,4QVBYiagIaa6ZGSPMbybpy,Pedro Capó,latin,"['latin', 'latin pop', 'puerto rican pop']",1480601
716,4TK1gDgb7QKoPFlzRrBRgR,Los Enanitos Verdes,latin,"['argentine rock', 'latin', 'latin alternative', 'latin pop', 'latin rock', 'mexican pop', 'rock en espanol', 'ska argentino']",2931405
717,1GKIlPFdcewHtpDVCQ8zmJ,Brray,latin,"['reggaeton', 'reggaeton flow', 'trap latino']",156765
718,69UypehHabb68utzfjAVlV,Kany García,latin,"['latin', 'latin pop', 'puerto rican pop']",1490260
719,3p3jPcp8b7WL9XYj4xlsWj,Snow Tha Product,latin,"['rap latina', 'trap queen']",513205
720,23wEWD21D4TPYiJugoXmYb,Thalia,latin,"['latin', 'latin pop', 'mexican pop']",3914972
721,0BqURncJM5B1BBu7UM51eq,Guaynaa,latin,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']",711832
722,4mN0qcMxWX8oToqfDPM5yV,José José,latin,"['bolero', 'cancion melodica', 'latin pop', 'ranchera']",4835516
723,2uyweLa0mvPZH6eRzDddeB,Rocío Dúrcal,latin,"['bolero', 'cancion melodica', 'latin', 'latin pop', 'ranchera']",3005836
724,5fJsY7afrbsyzJj9wdzJMh,"Tito ""El Bambino""",latin,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",3062976
725,6NmMI7UnfmIpLRYoz8H9jm,Ankhal,latin,"['reggaeton flow', 'trap latino']",99322
726,4axKuDPr6WKcDCyh8vueTY,Luar La L,latin,"['reggaeton flow', 'trap latino']",143564
727,60uh2KYYSCqAgJNxcU4DA0,Hombres G,latin,"['latin', 'latin alternative', 'latin pop', 'latin rock', 'mexican pop', 'rock en espanol', 'spanish rock']",2962566
728,1c22GXH30ijlOfXhfLz9Df,Elvis Crespo,latin,"['dominican pop', 'latin', 'latin pop', 'tropical']",782001
729,4o0NtnL2m0lzZmEdRas1qv,Ovi,latin,"['corrido', 'corridos tumbados', 'nueva musica mexicana', 'trap latino']",637285
730,7a0XAaPaK2aDSqa8p3QnC7,Beéle,latin,"['reggaeton colombiano', 'trap latino']",342083
731,73c2MjCAFNyKYIs7nBlqG2,Marisela,latin,"['latin', 'latin pop', 'ranchera']",1402925
732,2IMZYfNi21MGqxopj9fWx8,Rels B,latin,"['r&b en espanol', 'spanish hip hop', 'trap latino', 'urbano espanol']",3648500
733,0XIKGBo9PnK1ApI5tZA60d,DaniLeigh,pop,"['pop', 'pop r&b', 'pop rap', 'r&b', 'rap latina']",967808
734,1QhaqxeqF9sipS2gwbEKpu,C-Kan,latin,"['latin hip hop', 'mexican hip hop', 'rap conciencia', 'trap mexicano']",1906731
735,2UZIAOlrnyZmyzt1nuXr9y,Nicki Nicole,latin,"['argentine hip hop', 'r&b argentino', 'trap argentino', 'trap latino']",2790836
736,4uoz4FUMvpeyGClFTTDBsD,Ricardo Montaner,latin,"['latin', 'latin pop']",4809469
737,0haZhu4fFKt0Ag94kZDiz2,Sofía Reyes,latin,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'reggaeton']",2423885
738,4boI7bJtmB1L3b1cuL75Zr,Mon Laferte,latin,"['latin', 'latin alternative', 'latin pop']",4387329
739,1JbemQ1fPt2YmSLjAFhPBv,Chayanne,latin,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",6085934
740,2TjgzYcbTdsZjbT9OItIeB,"Héctor ""El Father""",latin,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",483683
741,5J7rXWjtn5HzUkJ4Jet8Fr,Alvaro Diaz,latin,"['reggaeton', 'trap boricua', 'trap latino']",172526
742,7xeM7V59cA1X8GKyKKQV87,Sin Bandera,latin,"['latin', 'latin arena pop', 'latin pop', 'mexican pop']",4628884
743,7eLcDZDYHXZCebtQmVFL25,Aitana,latin,"['latin pop', 'latin talent show', 'spanish pop']",2002142
744,7vXDAI8JwjW531ouMGbfcp,TINI,latin,"['latin pop', 'pop argentino']",4251483
745,4VVEpEhC8NcR7AqNEds42U,Chimbala,latin,"['dembow', 'dominican pop', 'latin', 'rap dominicano', 'reggaeton', 'trap latino']",406031
746,5M9Bb4adKAgrOFOhc05Y50,Pablo Alborán,latin,"['latin', 'latin arena pop', 'latin pop', 'spanish pop']",4358744
747,2OHKEe204spO7G7NcbeO2o,Ñejo,latin,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",3043227
748,4m6ubhNsdwF4psNf3R8kwR,KHEA,latin,"['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste']",4051022
749,53KTldaJ8tHSkYU3nigfwP,Fonseca,latin,"['colombian pop', 'latin', 'latin pop', 'tropical']",2246876
750,5xd2Tg7Zo8755eCy8Gxkp8,Ha*Ash,latin,"['latin', 'latin arena pop', 'latin pop', 'mexican pop']",6391649
751,06TVTkMAOR935MhkjX0i2A,Anthony Santos,latin,"['bachata', 'bachata dominicana', 'dominican pop', 'latin', 'tropical']",687652
752,7zpvy5B9gb5KprNUzNCOEE,Miel San Marcos,latin,"['latin christian', 'latin worship']",1202580
753,0qraFJK6boYSp4ZMMX4PzG,Los Retros,latin,['latinx alternative'],179418
754,2O3v9rCTzLhPFaGaAVgZLt,Río Roma,latin,"['latin', 'latin arena pop', 'latin pop', 'latin viral pop', 'mexican pop']",2366799
755,4NEYQeEYBUjfaXgDQGvFvu,Franco De Vita,latin,"['latin', 'latin arena pop', 'latin pop', 'rock en espanol']",3863643
756,5xSx2FM8mQnrfgM1QsHniB,Danna Paola,latin,"['latin', 'latin pop', 'latin viral pop', 'mexican pop', 'pop']",3739146
757,5DUlefCLzVRzNWaNURTFpK,Cali Y El Dandee,latin,"['champeta', 'colombian pop', 'electro latino', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']",3543623
758,77aLk6J8ofnVxa1eXK9jiU,Matisse,latin,"['latin', 'latin arena pop', 'latin pop', 'mexican pop']",815406
759,7qYeIN2r4H1kBvr0Gm9Iav,Randy,latin,"['latin', 'latin hip hop', 'perreo', 'reggaeton', 'reggaeton flow', 'trap latino']",247577
760,2p4aN0Uxkk3iT3HK0cJ2cJ,Tokischa,latin,"['dominican pop', 'rap latina', 'trap dominicano']",142942
761,6L3x3if9RVimruryD9LoFb,King Lil G,latin,"['chicano rap', 'gangster rap', 'latin hip hop', 'west coast rap']",386002
762,0yNSzH5nZmHzeE2xn6Xshb,Calle 13,latin,"['latin', 'latin afrobeat', 'latin alternative', 'latin hip hop', 'puerto rican rock', 'rap conciencia', 'reggaeton', 'rock en espanol']",2684706
763,5lFhCi03HDneWzvCxGctrT,Jory Boy,latin,"['latin', 'latin hip hop', 'perreo', 'reggaeton', 'reggaeton flow', 'trap latino']",1483155
764,2AZOALDIBORfbzKTuliwdJ,Cristian Castro,latin,"['latin', 'latin arena pop', 'latin pop']",2410531
765,1d6dwipPrsFSJVmFTTdFSS,Paulina Rubio,latin,"['dance pop', 'latin', 'latin arena pop', 'latin pop', 'mexican pop']",2307180
766,27vNK840zYq6IfDijHPsv1,Gilberto Santa Rosa,latin,"['latin', 'salsa', 'salsa puertorriquena', 'tropical']",1982825
767,4riOEaOW5hCeqomFDBk0aP,Rochy RD,latin,"['dembow', 'dominican pop', 'rap dominicano', 'trap latino']",566793
768,5IFCkqu9J6xdWeYMk5I889,Gloria Estefan,latin,"['dance pop', 'latin', 'latin pop', 'new wave pop', 'pop']",604603
769,3Wb38LDP3N4tkobValgE9D,Juanka,latin,"['reggaeton', 'reggaeton flow', 'trap latino']",568367
770,3slJwKuB6Ij5V0mCOKT8Jn,Grupo Exterminador,latin,"['latin hip hop', 'musica mexicana', 'norteno', 'ranchera']",938195
771,7cjh6y0V9SsyCrWSXTzwOs,RBD,latin,"['latin', 'latin pop']",1351500
772,6JaSyvyg28SHC0Of8YE6M9,Christine D'Clario,latin,"['latin christian', 'latin worship']",1006680
773,11YLRSsZA3YVuQQtHXKTlz,Rafa Pabön,latin,"['dominican pop', 'reggaeton', 'reggaeton flow', 'trap latino']",192675
774,1RBzGO6Nm3uyhUSxP7EDWO,Kevin Roldan,latin,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton colombiano', 'reggaeton flow', 'trap latino']",4687786
776,3rs3EOlJ8jyPpdGiQ9Mhub,Monchy & Alexandra,latin,"['bachata', 'bachata dominicana', 'latin', 'tropical']",728376
777,13VwGEitoK8J0qjNjbgeTN,Flex,latin,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",221336
778,0WZOmdnCln6FK6GM9e2tGm,Redimi2,latin,"['latin christian', 'latin worship', 'rap conciencia', 'rap cristiano']",1740931
779,1LKPL2O3vA3ozNsmshDg3o,Zacarias Ferreira,latin,"['bachata', 'bachata dominicana', 'latin', 'tropical']",1176195
780,5gOJTI4TusSENizxhcG7jB,David Bisbal,latin,"['latin', 'latin arena pop', 'latin pop', 'spanish pop', 'spanish pop rock']",3850130
781,7wU2WGCJ8HxkekHHE2QLul,Fuego,latin,"['dominican pop', 'latin', 'latin hip hop', 'rap dominicano', 'reggaeton', 'reggaeton flow', 'trap latino']",241483
782,0WI8OfWCRvK4nGHmKfFQmd,Alex Zurdo,latin,"['latin christian', 'latin worship', 'rap cristiano', 'reggaeton cristiano']",1187746
783,6XFITTl7cFTdopDY3lUdlY,J Alvarez,latin,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",4562931
784,4W3fa7tiXGVXl3KilbACqt,Gustavo Santaolalla,latin,"['argentine ambient', 'latin classical', 'latin soundtrack', 'orchestral soundtrack', 'soundtrack']",236669
785,3jFjgKOGfVLWfXX8q5wrsg,R.K.M & Ken-Y,latin,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",486005
786,5dbaLmK5SHLLg8Z4CcTJpX,Greeicy,latin,"['colombian pop', 'latin', 'latin pop', 'r&b en espanol', 'reggaeton', 'reggaeton colombiano']",5296008
787,1ackd5XprZEkH3McKbQD51,Juan Magán,latin,"['dance pop', 'electro latino', 'latin', 'latin pop', 'reggaeton']",1669033
788,7tU1VKOuxiNZwBZC6RHidA,Alexis y Fido,latin,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",4317999
789,2zF0KCQEt1O4Z9fWVUVi4T,Marcela Gandara,latin,"['latin christian', 'latin worship']",1367613
790,2Otnykd696YidQYfEGVmNq,Vicente Garcia,latin,"['bachata', 'dominican pop', 'latin', 'latin alternative', 'latin pop', 'reggae en espanol']",372473
791,0TeVa4xdLB8vdzjsvKH6Ri,Anahí,latin,"['dance pop', 'latin', 'latin pop', 'post-teen pop']",644603
792,7Hf9AwMO37bSdxHb0FBGmO,Alejandra Guzman,latin,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'ranchera']",2889311
793,7lCRuW6BSXGAsxuQV9lR0i,Gigolo Y La Exce,latin,"['latin', 'perreo', 'reggaeton', 'reggaeton flow', 'trap latino']",444742
794,70nxnxEqDQIEWneRjg2Q4O,Adolescent's Orquesta,latin,"['latin', 'salsa', 'salsa venezolana', 'tropical']",566548
795,4dLvccxeQIM5u80Ri0u9OV,Frankie Ruiz,latin,"['latin', 'salsa', 'salsa puertorriquena', 'tropical']",983127
796,5luyt0SUvGkDMY4ILP6Qhl,Descemer Bueno,latin,['latin'],41474
797,0Y30TbA4p8SAfCzy2AFBa8,Yaviah,latin,"['latin', 'latin hip hop', 'reggaeton']",122525
798,2TQ4CGgxxCWHqa9yYIGDoU,Big Soto,latin,"['trap latino', 'trap venezolano', 'venezuelan hip hop']",740233
799,1tfhFc2Y8iplDKCteuXjCY,El Cherry Scom,latin,"['dembow', 'dominican pop', 'trap latino']",151907
802,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,rap,"['chicago rap', 'rap']",17206648
803,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,rap,"['chicago rap', 'melodic rap']",23862632
804,1RyvyyTE3xzB2ZywiAwp0i,Future,rap,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",11491891
805,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,rap,"['melodic rap', 'philly rap', 'rap', 'trap']",13281523
806,5f7VJjfbwm532GiveGC0ZK,Lil Baby,rap,"['atl hip hop', 'atl trap', 'rap', 'trap']",10408585
808,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,rap,"['atl hip hop', 'melodic rap', 'rap', 'trap']",4262928
809,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,rap,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",19997826
810,3hcs9uc56yIGFCSy9leWe7,Lil Durk,rap,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']",4009720
811,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",rap,"['hip hop', 'rap']",8706953
812,246dkjvS1zLTtiykXe5h60,Post Malone,rap,"['dfw rap', 'melodic rap', 'rap']",36812291
813,7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again,rap,"['baton rouge rap', 'trap']",8788367
814,2LIk90788K0zvyj2JJVwkJ,Jack Harlow,rap,"['deep underground hip hop', 'kentucky hip hop', 'rap']",2055652
