,id,name,artist_id,artist,album_id,album,popularity,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2131,7iT98FhZ7BAE8xdCxBlw55,Take Me Home (feat. Bebe Rexha),1LOB7jTeEV14pHai6EXSzF,Cash Cash,0JtlJvtmyOR0z5uuFjeHm9,Take Me Home (feat. Bebe Rexha),46,21,0.571,0.903,7,-2.184,1,0.214,0.0615,1.23e-06,0.186,0.477,127.951,206320,4
2132,3rispwYjQRRCT3vdFmhQCA,Dear Darlin',3whuHq0yGx60atvA2RCVRW,Olly Murs,1xzeJ3NPSvnqKjTKwyjEtz,Right Place Right Time (Deluxe),0,21,0.512,0.817,11,-4.735,0,0.0465,0.00604,6.3e-06,0.114,0.332,124.044,206773,4
2133,6VRhkROS2SZHGlp0pxndbJ,Bangarang (feat. Sirah),5he5w2lnU9x7JFhnwcekXX,Skrillex,5XJ2NeBxZP3HFM8VoBQEUe,Bangarang EP,68,21,0.716,0.972,7,-2.302,1,0.196,0.0145,3.22e-05,0.317,0.576,110.026,215253,4
2134,4P9J3tJZr0WE404GFOraLt,I'm A Freak,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,7HPUqJVkCBkMyysPUNm9vo,I'm A Freak,48,21,0.707,0.812,5,-3.223,1,0.0626,0.0421,0.0,0.136,0.784,127.968,218693,4
2135,1EzrEOXmMH3G43AXT1y7pA,I'm Yours,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,04G0YylSjvDQZrjOfE5jA5,We Sing. We Dance. We Steal Things.,78,21,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96,242947,4
2136,20zQs2LhTCzA2PfIPMxuWu,Mmm Yeah,04abdnqPQe2N4fjztDea6z,Austin Mahone,7FBCStYF8C14WEzyVroaFM,Mmm Yeah,0,21,0.726,0.938,6,-2.52,0,0.0419,0.00217,1.89e-06,0.286,0.978,126.024,231627,4
2137,1YDJ2f1JuKzYWZpRYiBYHu,If I Lose Myself - Alesso vs OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,4fWOVzenXaEAEpEb8mMR2U,If I Lose Myself (Alesso vs OneRepublic),41,21,0.518,0.783,2,-4.88,1,0.0406,0.215,9.53e-06,0.14,0.152,125.985,214067,4
2138,023H4I7HJnxRqsc9cqeFKV,I Got U,61lyPtntblHJvA7FMMhi7E,Duke Dumont,5U06Y2CHfkglWCTyqY98pN,I Got U,66,21,0.636,0.761,9,-7.752,0,0.035,0.00377,0.00784,0.0851,0.463,120.837,285596,4
2139,0SuG9kyzGRpDqrCWtgD6Lq,Give Me Love,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,02pi98kE0nra0yBqCStzbC,+,69,21,0.526,0.328,1,-9.864,1,0.0461,0.694,0.0,0.112,0.11,116.068,526387,4
2140,6ngfhauAytTZsaQgZyJIeK,OMG!,3nDNDLcZuSto4k9u4AbcLB,Marteria,6Ttnb4f8aPy7ytDJqV10FT,Zum Glück in die Zukunft II,55,21,0.697,0.753,2,-6.213,1,0.0679,0.0752,0.0,0.189,0.507,81.017,229653,4
2141,1zVhMuH7agsRe6XkljIY4U,human,7H55rcKCfwqkyDFH9wpKM6,Christina Perri,2kvhrkMLDOMuoDYrQo0mzX,human,58,21,0.439,0.489,8,-6.286,1,0.0368,0.132,0.000643,0.114,0.253,143.808,250707,4
2142,4R8yKwh8qAy6n525mOik6c,Diez Mil Maneras,5gOJTI4TusSENizxhcG7jB,David Bisbal,3PvhgfqI2X3WEUOhbLze3x,Diez Mil Maneras,0,21,0.664,0.764,0,-5.989,1,0.0309,0.127,0.0,0.0827,0.739,153.962,212029,4
2143,1JmPASoql4lnXimD5ICqRP,Not a Bad Thing,31TPClRtHm23RisEBtV3X7,Justin Timberlake,32dGD25hfIVdhugEXoVu2s,Not a Bad Thing,0,21,0.594,0.729,2,-5.774,1,0.0626,0.271,0.0,0.383,0.459,86.032,266294,4
2144,1wVcLKdJ4AFKPhKucNvEpy,Beneath Your Beautiful (feat. Emeli Sandé),2feDdbD5araYcm6JhFHHw7,Labrinth,3eXbGItoetZbAKx5gxKcq8,Beneath Your Beautiful,0,21,0.558,0.522,2,-5.857,1,0.036,0.228,0.0,0.104,0.228,83.977,271813,4
2145,3wJIAMuPdEoBddWlovWXCX,One More Night,04gDigrS5kc9YWfZHwBETP,Maroon 5,4CINwoCsc8e6Nyw9rcG6Z2,One More Night,0,21,0.712,0.799,5,-3.44,0,0.0329,0.0463,0.0,0.0836,0.7,93.015,219480,4
2146,1yjY7rpaAQvKwpdUliHx0d,Still into You,74XFHRwlV6OrjEM0A2NCMF,Paramore,4sgYpkIASM1jVlNC8Wp9oF,Paramore,78,21,0.602,0.923,5,-3.763,1,0.044,0.0098,0.0,0.0561,0.765,136.01,216013,4
2147,6mnjcTmK8TewHfyOp3fC9C,Die Young,6LqNN22kT3074XbTVUrhzX,Kesha,0gT5HL6RnvHBxJ2gY7lidR,Warrior (Deluxe Version),0,21,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,211920,4
2148,5x9VIW2fS21JMswOt6AORI,Classic,2l35CQqtYRh3d8ZIiBep4v,MKTO,7adKFzloRhHyoBN2JnhHN5,Classic,2,21,0.713,0.781,1,-4.859,1,0.121,0.0353,0.0,0.155,0.8,102.078,175333,4
2149,7Gkphzdh5ouurEt7JT49Yu,Come & Get It,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,3tzEqPHGtSXywFQoAtYMia,Come & Get It,52,21,0.548,0.788,7,-4.115,0,0.0495,0.00905,0.000167,0.0966,0.576,80.047,231733,4
2150,7y2YUIyCuVhBidENVT0068,"Love Me Like You Do - From ""Fifty Shades Of Grey""",0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,2YLHkrwyRBsjBgSAySg0es,"Love Me Like You Do (From ""Fifty Shades Of Grey"")",0,21,0.258,0.631,5,-6.617,0,0.0541,0.281,0.0,0.127,0.266,189.583,252539,4
2151,32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,3vLaOYCNCzngDf8QdBg2V1,Uptown Special,81,21,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,269667,4
2152,32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,3vLaOYCNCzngDf8QdBg2V1,Uptown Special,81,21,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,269667,4
2153,32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,3vLaOYCNCzngDf8QdBg2V1,Uptown Special,81,23,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,269667,4
2154,32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,3vLaOYCNCzngDf8QdBg2V1,Uptown Special,81,23,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,269667,4
2155,5XzmZjXhMjDHr7ZfJ6DELQ,FourFiveSeconds,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,3W6dGZZiH1GxBiQWE5CjzK,FourFiveSeconds,0,21,0.579,0.268,2,-5.65,1,0.0442,0.868,0.0,0.12,0.321,205.903,188238,4
2156,5eWgDlp3k6Tb5RD8690s6I,Sugar,04gDigrS5kc9YWfZHwBETP,Maroon 5,6i7WCdMCeqUKte5zU8DUUA,V (Deluxe),0,21,0.744,0.783,1,-7.077,1,0.0337,0.0553,0.0,0.086,0.885,120.042,235493,4
2157,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,2FXC3k01G6Gw61bmprjgqS,Hozier,7HW03Zew4rnOhy5uwskRSz,Hozier (Deluxe),0,21,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,241688,4
2158,4WGyY671Z37inSpCTBJoIm,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,28ar4s0wTogBoh3hcMGfzQ,"Earned It (Fifty Shades Of Grey) [From The ""Fifty Shades Of Grey"" Soundtrack]",0,21,0.66,0.372,2,-6.025,0,0.0314,0.417,0.0,0.0954,0.432,119.946,252227,3
2159,34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,1xn54DMo2qIqBuMqHtUsFd,x (Deluxe Edition),80,21,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,281560,4
2160,34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,1xn54DMo2qIqBuMqHtUsFd,x (Deluxe Edition),80,21,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,281560,4
2161,34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,1xn54DMo2qIqBuMqHtUsFd,x (Deluxe Edition),80,23,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,281560,4
2162,34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,1xn54DMo2qIqBuMqHtUsFd,x (Deluxe Edition),80,23,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,281560,4
2163,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,0TnOYISbd1XYRBk9myaseg,Pitbull,4EUf4YyNjuXypWY6W5wEDm,Globalization,79,21,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,229360,4
2164,6N9ZOtguCnnrvwH7zD82WJ,GDFR (feat. Sage the Gemini & Lookas),0jnsk9HBra6NMjO2oANoPY,Flo Rida,2AyPe61zX0w8qipMCFopUA,GDFR (feat. Sage The Gemini & Lookas),56,21,0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889,190186,4
2165,4fTHdMTq0Znl3djLI1Typn,Cheerleader (Felix Jaehn Remix) - Radio Edit,5MouCg6ta7zAxsfMEbc1uh,OMI,6OGsd4ZWO6kA22UbghEYcm,Cheerleader (Felix Jaehn Remix Radio Edit),48,21,0.827,0.576,4,-7.774,1,0.0372,0.184,0.029,0.0656,0.41,118.04,180021,4
2166,2sNvitW3TxiTeC9xT9f2ZZ,Firestone,23fqKkggKUBHNkbKtXEls4,Kygo,4JVCsRgCU1j17JcNGdwXNw,Firestone,17,21,0.486,0.652,11,-7.226,0,0.052,0.408,6.63e-05,0.077,0.391,113.055,273684,4
2167,6kwAbEjseqBob48jCus7Sz,Elastic Heart,5WUlDfRSoLAfcVSX1WnrxN,Sia,3xFSl9lIRaYXIYkIn3OIl9,1000 Forms Of Fear,69,21,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,257200,4
2168,2OlWBmSjf1aUPGLNf0UI5A,One Last Time,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,5AMOKSM1ftb3opIbGT2d4q,My Everything (Deluxe),0,21,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,197267,4
2169,4iZPNYqzI2L0uwuUKun7Aa,Stole the Show,23fqKkggKUBHNkbKtXEls4,Kygo,26bzHnyTkFBFHUFeRwFDn7,Stole the Show,13,21,0.679,0.662,8,-6.069,0,0.174,0.155,0.0,0.152,0.438,99.879,222801,4
2170,7FC9Lng8iXU081lbigu8m8,Heartbeat Song,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,7oKtXc3FkeOZTCB88YugON,Piece By Piece (Deluxe Version),64,21,0.49,0.798,6,-3.66,1,0.0489,0.0137,0.0,0.0627,0.479,149.109,198733,4
2171,7ioiB40H9xKs04QtIso2I3,Somebody,2qdONMCoDngQk0eV4Avs1i,Natalie La Rose,5gcn8qK6xElFNIP3mGed0M,Somebody,66,21,0.83,0.52,0,-8.714,1,0.0376,0.000792,1.25e-05,0.0656,0.735,104.99,189907,4
2172,64mfy9l7LTCdV07i28s5FZ,What Kind Of Man,1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,2fk23cCSeG1Cdwem6KpoIi,What Kind Of Man,0,21,0.315,0.638,11,-4.678,0,0.0459,0.0223,0.0,0.14,0.173,113.239,216176,4
2173,5InOp6q2vvx0fShv3bzFLZ,Know Yourself,3TVXtAsR1Inumwj472S9r4,Drake,0ptlfJfwGTy0Yvrk14JK1I,If You're Reading This It's Too Late,67,21,0.72,0.412,11,-8.687,0,0.223,0.196,0.0,0.342,0.179,114.408,275840,4
2174,3O09PoBmmhotSUxLZfcRP0,I Really Like You,6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,79BbEqR3l7qGKd61y9S8Oj,I Really Like You,0,21,0.621,0.831,5,-4.676,1,0.0435,0.00437,8.34e-05,0.17,0.589,122.072,205067,4
2175,2DopRU3QWz4CWymUUrKvO4,bodyache,1TtJ8j22Roc24e2Jx3OcU4,Purity Ring,4ymjpcGruNuUUUZOeGawLe,another eternity,0,21,0.646,0.657,0,-5.3,1,0.0628,0.145,5.7e-05,0.459,0.413,139.99,173214,4
2176,1jQNuXoP9ppDtPbPqGibRA,Nobody Love,1vSN1fsvrzpbttOYGsliDr,Tori Kelly,5kUeFmIpcW2sq5TqqVjlQW,Nobody Love,0,21,0.753,0.719,1,-5.125,0,0.0347,0.00649,0.00115,0.0947,0.579,99.948,202933,4
2177,6ydpPcCGhQ4Ox3H0ly0WcX,Slow Motion,2iojnBLj0qIMiKPvVhLnsH,Trey Songz,3Qt6T8Wwje8VmyUbU7Z2w1,Slow Motion,43,21,0.733,0.408,7,-7.834,0,0.0388,0.679,3.92e-05,0.11,0.291,94.947,197854,4
2178,6fODVIVjNDHTSzlEHSsCQt,I'm a Ruin,6CwfuxIqcltXDGjfZsMd9A,MARINA,3TGFADcugVPngfF7dtiqqY,Froot,41,21,0.345,0.724,5,-7.521,0,0.0444,0.048,0.00026,0.413,0.381,110.148,272048,4
2179,4EeYCUfB6Cg8moeXfel3rg,Hold Back The River,4EzkuveR9pLvDVFNx6foYD,James Bay,6zc4LOwzjJ8SJuDk4fzaHj,Hold Back The River,0,21,0.72,0.717,5,-7.379,1,0.0927,0.0621,0.0,0.102,0.568,134.958,239160,4
2180,3DVve7jqMDnwLbXE3ZcrXF,Joan Of Arc,6tbjWDEIzxoDsBA1FuhfPW,Madonna,5NFLUa7LJ8la1znPXcxIfd,Rebel Heart,13,21,0.739,0.582,8,-7.54,0,0.0336,0.256,4.3e-06,0.116,0.401,122.005,241800,4
2181,423nz7oRR7kPY8Wpk7qz0u,Huarache Lights,37uLId6Z5ZXCx19vuruvv5,Hot Chip,1eNTTlokrEHNZOlr03trDY,Huarache Lights,0,21,0.715,0.64,2,-7.168,1,0.0317,0.113,0.0418,0.0848,0.4,113.507,329169,4
2182,4Aep3WGBQlpbKXkW7kfqcU,See You Again (feat. Charlie Puth),137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,7hTMaPfK488vRcC1Ar4bOm,Furious 7: Original Motion Picture Soundtrack,54,21,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526,4
2183,41Fflg7qHiVOD6dEPvsCzO,Worth It (feat. Kid Ink),1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,0zAsh6hObeNmFgFPrUiFcP,Reflection (Deluxe),72,21,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987,224573,4
2184,41Fflg7qHiVOD6dEPvsCzO,Worth It (feat. Kid Ink),1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,0zAsh6hObeNmFgFPrUiFcP,Reflection (Deluxe),72,21,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987,224573,4
2185,41Fflg7qHiVOD6dEPvsCzO,Worth It (feat. Kid Ink),1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,0zAsh6hObeNmFgFPrUiFcP,Reflection (Deluxe),72,23,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987,224573,4
2186,41Fflg7qHiVOD6dEPvsCzO,Worth It (feat. Kid Ink),1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,0zAsh6hObeNmFgFPrUiFcP,Reflection (Deluxe),72,23,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987,224573,4
2187,2K4qtTAE8fjFaIUBFTuj1a,Never Be Alone,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,0peR91ylvMQsYxyNPP93BR,Never Be Alone,0,21,0.363,0.466,10,-6.963,1,0.0347,0.547,4.46e-05,0.0828,0.308,200.24,215840,4
2188,46aicChOlpCGTfTkqugprT,I Bet,2NdeV5rLm47xAvogXrYhJX,Ciara,2A06Uf5Ep1m5jiR3AYRwtX,I Bet,19,21,0.738,0.623,8,-7.221,1,0.0641,0.0962,0.0,0.0955,0.351,129.03,286653,4
2189,0adManNL1izN3uAVmv9P4w,"I Know You - From The ""Fifty Shades Of Grey"" Soundtrack",4utLUGcTvOJFr6aqIJtYWV,Skylar Grey,38WMYJ0LhCKAiRflk43Xt9,Fifty Shades Of Grey (Original Motion Picture Soundtrack),37,21,0.426,0.418,5,-7.585,0,0.0315,0.335,0.0,0.105,0.16,147.648,298880,4
2190,2tpfxAXiI52znho4WE3XFA,Talking Body,4NHQUGzhtTLFvgF5SZesLK,Tove Lo,1teQxZPWNILIowWpQA6qfm,Queen Of The Clouds,65,21,0.736,0.761,4,-5.449,0,0.0338,0.0966,0.0,0.0823,0.114,119.999,238427,4
2191,02DoXNeIVYvONhTk1fGQrz,Nothing Really Matters - Afrojack Remix,33W1pnW9zScZtYTnAoWnOT,Mr. Probz,5d7WVFuTwxrJ72NLQMQD1x,Nothing Really Matters (Afrojack Remix),0,21,0.656,0.752,4,-5.622,1,0.0378,0.354,1.1e-05,0.0707,0.477,128.029,199247,4
2192,6gj08XDlv9Duc2fPOxUmVD,Lips Are Movin,6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,5W98Ab4VvQEuFEE4TIe5fE,Title (Deluxe),69,21,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,182667,4
2193,7Fk0zNC7vGdoDwePPgByKh,Peaches N Cream (feat. Charlie Wilson),7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,0tKHgjptFpCMWQyKrwThXF,Peaches N Cream (feat. Charlie Wilson),40,21,0.83,0.722,0,-6.099,1,0.0595,0.0247,1.21e-06,0.0741,0.29,109.987,284213,4
2194,6pm60Fv613rRWDDWf8SH3y,Lay Me Down,2wY79sveU1sp5g7SokKOiI,Sam Smith,48Q27KoyKp38caYPuy0KXD,In The Lonely Hour (Deluxe),0,21,0.42,0.333,4,-9.366,1,0.0486,0.749,2.18e-05,0.11,0.149,114.935,253208,4
2195,1q6dbK7IWP0ZwNlha66SQv,Be Real (feat. DeJ Loaf),6KZDXtSj0SzGOV705nNeh3,Kid Ink,2RUQZMcm2QDdn7JOCwg214,Full Speed,0,21,0.764,0.606,9,-5.467,0,0.0809,0.123,0.000908,0.143,0.356,99.93,206760,4
2196,1A7QIlETJSCFXzyp3cSbak,7/11,6vWDO969PvNqNYHIOW5v0m,Beyoncé,6KPiNRUaPSuFVes2xEUjYk,BEYONCÉ [Platinum Edition],33,21,0.747,0.705,9,-5.137,0,0.126,0.0128,0.0,0.126,0.56,136.024,213520,4
2197,7seTcUFOhn5caSDbiSfsp0,She Knows,21E3waRsmPlU7jZsS13rcj,Ne-Yo,6MGvEl6OdTKKAbmBFjxOKQ,Non-Fiction (Deluxe),65,21,0.706,0.572,8,-5.799,0,0.0326,0.0262,0.0,0.585,0.574,139.982,214726,4
2198,71ewDlV6mDZw0GxWIzNmn5,"Meet Me In The Middle - From The ""Fifty Shades Of Grey"" Soundtrack",5Mq7iqCWBzofK39FBqblNc,Jessie Ware,38WMYJ0LhCKAiRflk43Xt9,Fifty Shades Of Grey (Original Motion Picture Soundtrack),44,21,0.686,0.286,9,-9.603,0,0.0295,0.564,0.209,0.135,0.283,122.983,308307,3
2199,4y3BhblwDqsRTRLX26Zomb,Flower,79Xp2rRN7wdsaTJgttdX3K,Cody Simpson,3l0C6cmfJbyr6sP9l1Ae0K,Flower,0,21,0.744,0.621,4,-7.661,1,0.0547,0.43,0.000169,0.114,0.716,77.605,181297,4
2200,6gacg6A7xvkWHho45fLqpK,Up (feat. Demi Lovato),3whuHq0yGx60atvA2RCVRW,Olly Murs,4VlafRQrqRtJH5fflHg5bS,Up (feat. Demi Lovato),0,21,0.69,0.845,9,-4.676,1,0.0339,0.0193,0.0,0.101,0.638,114.948,224293,4
2201,6rvKqjSuVP02HzGiV4G4iq,All the Way Home,1MT1Wz4G9Z9EVOg4L5zZMS,Tamar Braxton,1783Mxpt38yxafCtFlgHNF,Love and War,47,21,0.652,0.663,2,-5.318,0,0.0378,0.0807,2.59e-06,0.0805,0.254,107.99,262227,4
2202,3U4isOIWM3VvDubwSI3y7a,All of Me,5y2Xq6xcjJb2jVM54GHK3t,John Legend,4OTAx9un4e6NfoHuVRiOrC,Love In The Future (Expanded Edition),83,21,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,269560,4
2203,3U4isOIWM3VvDubwSI3y7a,All of Me,5y2Xq6xcjJb2jVM54GHK3t,John Legend,4OTAx9un4e6NfoHuVRiOrC,Love In The Future (Expanded Edition),83,21,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,269560,4
2204,3U4isOIWM3VvDubwSI3y7a,All of Me,5y2Xq6xcjJb2jVM54GHK3t,John Legend,4OTAx9un4e6NfoHuVRiOrC,Love In The Future (Expanded Edition),83,23,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,269560,4
2205,3U4isOIWM3VvDubwSI3y7a,All of Me,5y2Xq6xcjJb2jVM54GHK3t,John Legend,4OTAx9un4e6NfoHuVRiOrC,Love In The Future (Expanded Edition),83,23,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,269560,4
2206,27tNWlhdAryQY04Gb2ZhUI,Roar,6jJ0s89eD6GaHleKKya26X,Katy Perry,3jB9yFDwRe3KhtGnHXJntk,PRISM,75,21,0.671,0.771,7,-4.821,0,0.0316,0.00492,7.28e-06,0.354,0.436,90.003,223546,4
2207,27tNWlhdAryQY04Gb2ZhUI,Roar,6jJ0s89eD6GaHleKKya26X,Katy Perry,3jB9yFDwRe3KhtGnHXJntk,PRISM,75,21,0.671,0.771,7,-4.821,0,0.0316,0.00492,7.28e-06,0.354,0.436,90.003,223546,4
2208,27tNWlhdAryQY04Gb2ZhUI,Roar,6jJ0s89eD6GaHleKKya26X,Katy Perry,3jB9yFDwRe3KhtGnHXJntk,PRISM,75,23,0.671,0.771,7,-4.821,0,0.0316,0.00492,7.28e-06,0.354,0.436,90.003,223546,4
2209,27tNWlhdAryQY04Gb2ZhUI,Roar,6jJ0s89eD6GaHleKKya26X,Katy Perry,3jB9yFDwRe3KhtGnHXJntk,PRISM,75,23,0.671,0.771,7,-4.821,0,0.0316,0.00492,7.28e-06,0.354,0.436,90.003,223546,4
2210,3WKg25vrbjJlkhsgl2W4p3,Bright,1PbBg2aYjWLKRk84zJK15x,Echosmith,1oHY6eQmEG8skElDvFgKz2,Talking Dreams (Deluxe Edition),58,21,0.646,0.431,6,-8.517,1,0.0262,0.637,6.99e-06,0.113,0.292,90.034,220627,4
2211,5xvwloti5jstJB0aY7wq1N,The Matrimony (feat. Usher),67nwj3Y5sZQLl72VNUHEYE,Wale,4KTvoQFN8vO6XHPzKnvjRd,The Matrimony (feat. Usher),16,21,0.413,0.719,5,-6.719,0,0.39,0.457,0.0,0.0625,0.562,71.515,396117,1
2212,40haq0tCJnn3RBW4kG6xid,I Don't Mind (feat. Juicy J),23zg3TcAtWQy7J6upgbUnj,Usher,6G3gvC8EFRd4UFEiJpnmF2,I Don't Mind (feat. Juicy J),0,21,0.872,0.464,4,-8.103,1,0.168,0.252,0.0,0.0895,0.458,113.003,251989,4
2213,0TkwJ7TLLnnckRL3PkdPsU,Doing It (feat. Rita Ora),25uiPmTg16RbhZWAqwLBy5,Charli XCX,5Ws5ktkIUJFpaIImvH3tYU,SUCKER,35,21,0.611,0.947,4,-1.538,0,0.0558,0.0282,0.0,0.303,0.564,105.94,228520,4
2214,423RKXolCbgBbkF8WanOwA,Riptide,10exVja0key0uqUkk6LJRT,Vance Joy,4i9ynTHhVP8XNoV85smGvE,God Loves You When You're Dancing,42,21,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,204280,4
2215,0SRgVYcDYttX5Huc5FGB2M,Water Fountain,0asVlqTLu3TimnYVyY5Jxi,Tune-Yards,7fBKkyLmSRlz3BAUfjYYFv,Nikki Nack,0,21,0.825,0.69,1,-6.234,1,0.065,0.00337,0.00277,0.367,0.589,110.488,183453,4
2216,5Ck3e6z1bcSCes5gdo0Ddt,Bed Peace,5ZS223C6JyBfXasXxrRqOk,Jhené Aiko,73TNMu44lT0m1h1Nn6Bfiq,Sail Out,60,21,0.628,0.566,6,-7.811,1,0.0575,0.269,3.67e-05,0.135,0.299,119.859,256080,4
2217,0aeSIjJicE3OLCTWucApcX,Chains,4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,2yMjzwlsn1dmTO20aADjiA,Nick Jonas (Deluxe),0,21,0.54,0.598,0,-5.872,0,0.0481,0.0141,0.0,0.0756,0.12,151.693,203107,4
2218,7J0mZi4vIRqBR9pjAt90nX,Squeeze Me - Music from The Spongebob Movie Sponge Out Of Water,5wPoxI5si3eJsYYwyXV4Wi,N.E.R.D,5PfGowkEACnsIGuFau0nrR,Squeeze Me (Music from The Spongebob Movie Sponge Out Of Water),38,21,0.797,0.611,4,-7.432,1,0.0409,0.526,7.97e-05,0.0925,0.665,120.002,154653,4
2219,4PYiIgzcp4o5pEYji1xY9q,Masterpiece,2gsggkzM5R49q6jpPvazou,Jessie J,2rDIivxBafNKpgRqlzIRSb,Sweet Talker (Deluxe Version),59,21,0.661,0.733,0,-2.7,0,0.0434,0.0153,0.0,0.0982,0.612,143.932,220653,4
2220,0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,2G4AUqfwxcV1UdQjm2ouYr,Ghost Stories,79,21,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,267867,4
2221,4RZMYKoQiDH27kh6UoIrI2,L.A.LOVE (la la),3r17AfJCCUqC9Lf0OAc73G,Fergie,2sr4zoEQAje77BoGFwrCRT,L.A.LOVE (la la),0,21,0.478,0.386,4,-7.999,0,0.0893,0.0183,0.0,0.264,0.268,201.753,192653,4
2222,21Go4aMyLGP40ANI3TU0Fn,Geronimo,6VxCmtR7S3yz4vnzsJqhSV,Sheppard,4GhtfAgvmWifKe6LrMlnqx,Geronimo,0,21,0.708,0.779,7,-6.28,1,0.0787,0.421,0.00176,0.115,0.46,142.012,218228,4
